time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-11T00:44:23.364Z,62.1497,-152.1369,102.4,1.5,ml,,,,0.49,ak,ak021d1ow1k0,2021-10-11T01:28:47.025Z,"42 km WNW of Skwentna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-10-11T00:43:03.710Z,18.8745,-155.521833333333,34.36,2.1,ml,32,267,,0.12,hv,hv72749107,2021-10-11T01:16:31.040Z,"22 km SSE of Naalehu, Hawaii",earthquake,0.87,0.9,0.203560368104556,3,reviewed,hv,hv
2021-10-11T00:42:58.190Z,35.774,-117.5786667,7.58,0.72,ml,16,145,0.04438,0.11,ci,ci40067432,2021-10-11T17:51:00.663Z,"16km W of Searles Valley, CA",earthquake,0.26,0.51,0.126,9,reviewed,ci,ci
2021-10-11T00:39:27.740Z,18.8605,-155.525833333333,36.07,2.01,md,28,278,,0.12,hv,hv72749102,2021-10-11T01:29:29.460Z,"23 km SSE of Naalehu, Hawaii",earthquake,0.7,0.96,0.13779754648238,13,reviewed,hv,hv
2021-10-11T00:21:27.224Z,60.0183,-140.0699,9.8,1.6,ml,,,,0.5,ak,ak021d1or4du,2021-10-11T00:44:11.918Z,"55 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-11T00:16:10.014Z,58.1154,-154.6722,8.5,2.8,ml,,,,0.79,ak,ak021d1oq0g0,2021-10-11T00:29:23.040Z,"62 km NNW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-11T00:10:26.600Z,19.1656665802002,-155.499496459961,36.939998626709,2.21,ml,48,106,,0.119999997,hv,hv72749062,2021-10-11T00:25:00.040Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.53,0.670000017,4.31,7,automatic,hv,hv
2021-10-11T00:03:48.630Z,35.783,-117.5983333,7.03,1.51,ml,27,126,0.03268,0.1,ci,ci40067424,2021-10-11T17:46:44.772Z,"18km W of Searles Valley, CA",earthquake,0.17,0.26,0.173,20,reviewed,ci,ci
2021-10-11T00:00:16.060Z,37.0071667,-121.2296667,5.55,1.41,md,32,76,0.0459,0.13,nc,nc73638130,2021-10-11T19:40:11.559Z,"23km NE of Hollister, CA",earthquake,0.22,0.48,0.26,27,reviewed,nc,nc
2021-10-10T23:57:22.870Z,63.0185,-150.5553,96.3,1.7,ml,,,,0.25,ak,ak021d0f4g8v,2021-10-11T00:19:28.677Z,"59 km N of Petersville, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-10-10T23:51:33.390Z,37.5378333,-118.8936667,0.07,0.74,md,17,191,0.07312,0.03,nc,nc73638125,2021-10-11T00:57:12.414Z,"13km SE of Mammoth Lakes, CA",earthquake,0.36,31.61,0.219,16,reviewed,nc,nc
2021-10-10T23:51:25.833Z,58.0173,-154.5642,35.7,1.2,ml,,,,0.28,ak,ak021d0f366f,2021-10-10T23:55:05.693Z,"50 km N of Karluk, Alaska",earthquake,,1,,,automatic,ak,ak
2021-10-10T23:45:35.880Z,18.8873333333333,-155.515,35.45,2.41,ml,41,260,,0.12,hv,hv72749002,2021-10-11T15:45:36.460Z,"21 km SSE of Naalehu, Hawaii",earthquake,0.68,0.94,0.0769113429534483,7,reviewed,hv,hv
2021-10-10T23:39:21.214Z,38.1741,-117.9777,1.4,1.1,ml,12,98.64,0.026,0.344,nn,nn00825379,2021-10-10T23:42:31.577Z,"26 km SSE of Mina, Nevada",earthquake,,0.4,0.13,7,automatic,nn,nn
2021-10-10T23:30:08.660Z,36.0483333,-117.7076667,1.7,1.81,ml,32,64,0.05207,0.15,ci,ci40067408,2021-10-11T17:39:59.270Z,"22km E of Coso Junction, CA",earthquake,0.16,0.23,0.162,23,reviewed,ci,ci
2021-10-10T23:29:46.190Z,35.0418333,-117.6701667,0.26,1.28,ml,13,186,0.1093,0.09,ci,ci40067400,2021-10-11T19:13:55.097Z,"5km NNW of Boron, CA",quarry blast,0.52,31.61,0.105,12,reviewed,ci,ci
2021-10-10T23:24:53.870Z,18.8646659851074,-155.511505126953,33.6699981689453,2.36,ml,47,265,,0.119999997,hv,hv72748957,2021-10-11T02:25:34.874Z,"23 km SSE of Naalehu, Hawaii",earthquake,0.67,1.25999999,0.55,3,automatic,hv,hv
2021-10-10T23:23:46.433Z,63.5078,-148.9998,3.3,1.7,ml,,,,1.02,ak,ak021d0ex7ps,2021-10-10T23:28:22.692Z,"13 km N of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-10T23:21:45.259Z,-23.1263,-66.7805,223.89,4.4,mb,,44,1.299,0.91,us,us6000ftkq,2021-10-10T23:35:11.040Z,"113 km W of El Aguilar, Argentina",earthquake,5.6,9.8,0.103,27,reviewed,us,us
2021-10-10T23:19:50.070Z,38.5131667,-119.5113333,6.55,1.46,md,15,65,0.0132,0.09,nc,nc73638115,2021-10-11T05:53:15.103Z,"32km SE of Markleeville, CA",earthquake,0.29,0.32,0.357,14,reviewed,nc,nc
2021-10-10T23:06:08.140Z,19.2058334350586,-155.438995361328,32.9700012207031,2.49,ml,51,130,,0.119999997,hv,hv72748932,2021-10-10T23:18:25.040Z,"4 km E of Pāhala, Hawaii",earthquake,0.52,0.720000029,3.22,8,automatic,hv,hv
2021-10-10T22:59:41.990Z,19.1814994812012,-155.467330932617,33.3600006103516,2.42,ml,47,149,,0.119999997,hv,hv72748922,2021-10-11T01:33:05.823Z,"2 km SSE of Pāhala, Hawaii",earthquake,0.48,0.689999998,3.39,17,automatic,hv,hv
2021-10-10T22:57:25.920Z,38.8333321,-122.8051682,2.13,0.97,md,18,50,0.01064,0.01,nc,nc73638105,2021-10-10T23:14:11.343Z,"7km W of Cobb, CA",earthquake,0.29,0.5,0.11,3,automatic,nc,nc
2021-10-10T22:55:28.710Z,18.8688333333333,-155.515833333333,35.52,2.87,ml,50,265,,0.13,hv,hv72748917,2021-10-11T02:27:12.890Z,"23 km SSE of Naalehu, Hawaii",earthquake,0.48,0.88,0.157633131401052,19,reviewed,hv,hv
2021-10-10T22:52:42.150Z,61.6724,-148.1633,23.1,1,ml,,,,0.27,ak,ak021d0ehzjr,2021-10-10T22:55:28.830Z,"21 km SE of Chickaloon, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-10-10T22:50:04.610Z,18.8691666666667,-155.522333333333,35.83,2.23,md,32,267,,0.1,hv,hv72748892,2021-10-11T01:55:44.880Z,"22 km SSE of Naalehu, Hawaii",earthquake,0.93,0.98,0.182076541760902,17,reviewed,hv,hv
2021-10-10T22:45:47.790Z,18.8806666666667,-155.512666666667,34.96,3.25,ml,54,260,,0.12,hv,hv72748887,2021-10-11T02:25:03.246Z,"21 km SSE of Naalehu, Hawaii",earthquake,0.43,0.73,0.175772202660816,35,reviewed,hv,hv
2021-10-10T22:45:00.700Z,18.864,-155.514333333333,31.97,2.42,ml,26,276,,0.13,hv,hv72748882,2021-10-11T01:23:52.880Z,"23 km SSE of Naalehu, Hawaii",earthquake,0.79,1.11,0.130148657123504,4,reviewed,hv,hv
2021-10-10T22:42:19.590Z,18.871000289917,-155.516998291016,33.3499984741211,2.42000008,md,33,268,,0.140000001,hv,hv72748877,2021-10-10T22:45:45.850Z,"22 km SSE of Naalehu, Hawaii",earthquake,0.68,0.889999986,0.0599999987,5,automatic,hv,hv
2021-10-10T22:42:06.420Z,35.7078333,-117.4901667,12.79,0.91,ml,11,147,0.1232,0.18,ci,ci40067368,2021-10-11T13:18:29.921Z,"10km SW of Searles Valley, CA",earthquake,0.68,1.29,0.31,11,reviewed,ci,ci
2021-10-10T22:29:31.540Z,33.6968333,-116.709,15.72,0.71,ml,27,54,0.01493,0.22,ci,ci40067360,2021-10-11T13:19:36.560Z,"5km S of Idyllwild, CA",earthquake,0.36,0.65,0.233,19,reviewed,ci,ci
2021-10-10T22:23:15.030Z,18.8818333333333,-155.513166666667,35.68,2.88,ml,52,260,,0.13,hv,hv72748842,2021-10-11T02:27:26.818Z,"21 km SSE of Naalehu, Hawaii",earthquake,0.52,0.78,0.150123443617479,18,reviewed,hv,hv
2021-10-10T22:23:11.790Z,18.9995002746582,-155.52099609375,25.1599998474121,2.59,ml,27,213,,0.209999993,hv,hv72748837,2021-10-10T22:28:43.650Z,"9 km SE of Naalehu, Hawaii",earthquake,1.07,1.35000002,4.71,6,automatic,hv,hv
2021-10-10T22:21:17.870Z,18.8451666666667,-155.517333333333,35,2.55,ml,43,273,,0.13,hv,hv72748832,2021-10-10T22:51:33.700Z,"25 km SSE of Naalehu, Hawaii",earthquake,0.5,0.89,0.120111698802095,7,reviewed,hv,hv
2021-10-10T22:12:45.540Z,18.8786666666667,-155.5195,34.96,2.92,ml,45,262,,0.13,hv,hv72748822,2021-10-11T02:27:38.653Z,"21 km SSE of Naalehu, Hawaii",earthquake,0.49,0.75,0.178003940944442,11,reviewed,hv,hv
